Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
maven,org.apache.maven,RepositoryUtils,newArtifactType,3,1,2,260,0,,
maven,org.apache.maven,RepositoryUtils,toDependency,14,3,2,270,0,,
maven,org.apache.maven,RepositoryUtils,toExclusion,3,1,1,305,0,,
maven,org.apache.maven,RepositoryUtils,newArtifactTypeRegistry,3,1,1,309,0,,
maven,org.apache.maven,RepositoryUtils,toArtifacts,3,1,1,327,0,,
maven,org.apache.maven,RepositoryUtils,getWorkspace,4,1,1,331,0,,
maven,org.apache.maven,RepositoryUtils,repositoriesEquals,11,4,2,336,0,org.apache.maven.RepositoryUtils,org.apache.maven.RepositoryUtils
maven,org.apache.maven,RepositoryUtils,repositoriesHashCode,7,2,1,350,0,org.apache.maven.RepositoryUtils,org.apache.maven.RepositoryUtils
maven,org.apache.maven,RepositoryUtils,overlay,19,4,3,358,0,,
maven,org.apache.maven,RepositoryUtils,repositoryHashCode,6,1,1,381,0,,
maven,org.apache.maven,RepositoryUtils,policyEquals,6,2,2,388,0,,
maven,org.apache.maven,RepositoryUtils,repositoryEquals,6,2,2,396,0,org.apache.maven.RepositoryUtils,org.apache.maven.RepositoryUtils
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,getProjectsDirectory,0,1,0,71,0,,
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,getContainer,3,1,0,73,0,,
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,getProject,6,1,1,77,0,org.apache.maven.AbstractCoreMavenComponentTestCase,org.apache.maven.AbstractCoreMavenComponentTestCase
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,createMavenExecutionRequest,7,2,1,84,0,org.apache.maven.AbstractCoreMavenComponentTestCase,org.apache.maven.AbstractCoreMavenComponentTestCase
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,createMavenSession,3,1,1,105,0,org.apache.maven.AbstractCoreMavenComponentTestCase,org.apache.maven.AbstractCoreMavenComponentTestCase
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,createMavenSession,3,1,2,109,0,org.apache.maven.AbstractCoreMavenComponentTestCase,org.apache.maven.AbstractCoreMavenComponentTestCase
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,createMavenSession,30,5,3,113,0,org.apache.maven.AbstractCoreMavenComponentTestCase,org.apache.maven.AbstractCoreMavenComponentTestCase
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,initRepoSession,7,1,1,157,0,,
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,createStubMavenProject,7,1,0,165,0,,
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,getRemoteRepositories,13,1,0,173,0,,
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,getPluginArtifactRepositories,3,1,0,190,0,org.apache.maven.AbstractCoreMavenComponentTestCase,org.apache.maven.AbstractCoreMavenComponentTestCase
maven,org.apache.maven,AbstractCoreMavenComponentTestCase,getLocalRepository,4,1,0,194,0,,
maven,org.apache.maven,DefaultMavenTest,getProjectsDirectory,3,1,0,59,0,,
maven,org.apache.maven,DefaultMavenTest,testEnsureResolverSessionHasMavenWorkspaceReader,9,1,0,64,1,,
maven,org.apache.maven,DefaultMavenTest,testThatErrorDuringProjectDependencyGraphCreationAreStored,5,1,0,79,1,,
maven,org.apache.maven,DefaultMavenTest,testMavenProjectNoDuplicateArtifacts,15,1,0,89,1,,
maven,org.apache.maven,MavenLifecycleParticipantTest,getProjectsDirectory,3,1,0,92,0,,
maven,org.apache.maven,MavenLifecycleParticipantTest,testDependencyInjection,17,1,0,97,1,,
maven,org.apache.maven,MavenLifecycleParticipantTest,testReactorDependencyInjection,4,1,0,124,1,,
maven,org.apache.maven,MavenLifecycleParticipantTest,getReactorOrder,17,2,2,131,0,,
maven,org.apache.maven.execution,DefaultRuntimeInformation,getApplicationVersion,3,1,0,44,0,,
maven,org.apache.maven.execution,DefaultRuntimeInformation,initialize,7,2,0,48,0,,
maven,org.apache.maven.execution,RuntimeInformation,getApplicationVersion,0,1,0,30,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,projectDiscoveryStarted,2,1,1,27,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,sessionStarted,2,1,1,31,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,sessionEnded,2,1,1,35,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,projectSkipped,2,1,1,39,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,projectStarted,2,1,1,43,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,projectSucceeded,2,1,1,47,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,projectFailed,2,1,1,51,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,forkStarted,2,1,1,55,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,forkSucceeded,2,1,1,59,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,forkFailed,2,1,1,63,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,mojoSkipped,2,1,1,67,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,mojoStarted,2,1,1,71,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,mojoSucceeded,2,1,1,75,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,mojoFailed,2,1,1,79,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,forkedProjectStarted,2,1,1,83,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,forkedProjectSucceeded,2,1,1,87,0,,
maven,org.apache.maven.execution,AbstractExecutionListener,forkedProjectFailed,2,1,1,91,0,,
maven,org.apache.maven.execution,BuildFailure,BuildFailure,4,1,3,34,0,,
maven,org.apache.maven.execution,BuildFailure,getCause,3,1,0,46,0,,
maven,org.apache.maven.execution,BuildResumptionAnalyzer,determineBuildResumptionData,0,1,1,28,0,,
maven,org.apache.maven.execution,BuildResumptionData,BuildResumptionData,3,1,1,32,0,,
maven,org.apache.maven.execution,BuildResumptionData,getRemainingProjects,3,1,0,36,0,,
maven,org.apache.maven.execution,BuildResumptionDataRepository,persistResumptionData,0,1,2,29,0,,
maven,org.apache.maven.execution,BuildResumptionDataRepository,applyResumptionData,0,1,2,41,0,,
maven,org.apache.maven.execution,BuildResumptionDataRepository,removeResumptionData,0,1,1,48,0,,
maven,org.apache.maven.execution,BuildResumptionPersistenceException,BuildResumptionPersistenceException,3,1,2,26,0,,
maven,org.apache.maven.execution,BuildSuccess,BuildSuccess,3,1,2,29,0,,
maven,org.apache.maven.execution,BuildSummary,BuildSummary,4,1,2,41,0,,
maven,org.apache.maven.execution,BuildSummary,getProject,3,1,0,53,0,,
maven,org.apache.maven.execution,BuildSummary,getTime,3,1,0,62,0,,
maven,org.apache.maven.execution,DefaultBuildResumptionAnalyzer,determineBuildResumptionData,16,4,1,40,0,,
maven,org.apache.maven.execution,DefaultBuildResumptionDataRepository,persistResumptionData,14,1,2,49,0,org.apache.maven.execution.DefaultBuildResumptionDataRepository,org.apache.maven.execution.DefaultBuildResumptionDataRepository
maven,org.apache.maven.execution,DefaultBuildResumptionDataRepository,convertToProperties,6,1,1,66,0,,
maven,org.apache.maven.execution,DefaultBuildResumptionDataRepository,applyResumptionData,4,1,2,75,0,org.apache.maven.execution.DefaultBuildResumptionDataRepository,org.apache.maven.execution.DefaultBuildResumptionDataRepository
maven,org.apache.maven.execution,DefaultBuildResumptionDataRepository,removeResumptionData,9,1,1,82,0,,
maven,org.apache.maven.execution,DefaultBuildResumptionDataRepository,loadResumptionFile,15,2,1,92,0,,
maven,org.apache.maven.execution,DefaultBuildResumptionDataRepository,applyResumptionProperties,8,2,2,110,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,DefaultMavenExecutionRequest,2,1,0,167,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,copy,41,1,1,169,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getBaseDirectory,6,2,0,211,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getLocalRepository,3,1,0,220,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getLocalRepositoryPath,3,1,0,225,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getGoals,6,2,0,230,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getSystemProperties,6,2,0,238,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getUserProperties,6,2,0,247,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getPom,3,1,0,256,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getReactorFailureBehavior,3,1,0,261,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getSelectedProjects,3,1,0,266,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getExcludedProjects,3,1,0,271,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isResume,3,1,0,276,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getResumeFrom,3,1,0,281,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getMakeBehavior,3,1,0,286,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getStartTime,3,1,0,291,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isShowErrors,3,1,0,296,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isInteractiveMode,3,1,0,301,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setActiveProfiles,6,2,1,306,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setInactiveProfiles,6,2,1,315,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getProjectActivation,3,1,0,324,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getProfileActivation,3,1,0,329,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setRemoteRepositories,9,2,1,334,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setPluginArtifactRepositories,9,2,1,345,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setProjectBuildingConfiguration,3,1,1,356,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getActiveProfiles,3,1,0,360,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getInactiveProfiles,3,1,0,365,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getTransferListener,3,1,0,370,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getLoggingLevel,3,1,0,375,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isOffline,3,1,0,380,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isUpdateSnapshots,3,1,0,385,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isNoSnapshotUpdates,3,1,0,390,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getGlobalChecksumPolicy,3,1,0,395,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isRecursive,3,1,0,400,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setBaseDirectory,4,1,1,409,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setStartTime,4,1,1,416,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setShowErrors,4,1,1,423,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setGoals,9,2,1,430,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setLocalRepository,7,2,1,441,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setLocalRepositoryPath,4,1,1,452,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setLocalRepositoryPath,4,1,1,459,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setSystemProperties,9,2,1,466,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setUserProperties,10,2,1,477,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setReactorFailureBehavior,4,1,1,489,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setSelectedProjects,6,2,1,496,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setExcludedProjects,6,2,1,505,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setResume,4,1,1,514,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setResumeFrom,4,1,1,521,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setMakeBehavior,4,1,1,528,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addActiveProfile,6,2,1,535,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addInactiveProfile,6,2,1,544,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addActiveProfiles,6,2,1,553,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addInactiveProfiles,6,2,1,562,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setUseReactor,4,1,1,571,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,useReactor,3,1,0,577,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setPomFile,6,2,1,581,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setPom,4,1,1,591,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setInteractiveMode,4,1,1,598,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setTransferListener,4,1,1,605,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setLoggingLevel,4,1,1,612,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setOffline,4,1,1,619,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setUpdateSnapshots,4,1,1,626,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setNoSnapshotUpdates,4,1,1,633,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setGlobalChecksumPolicy,4,1,1,640,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getProxies,6,2,0,651,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setProxies,9,2,1,659,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addProxy,10,3,1,670,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getServers,6,2,0,685,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setServers,9,2,1,693,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addServer,10,3,1,704,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getMirrors,6,2,0,719,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setMirrors,9,2,1,727,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addMirror,10,3,1,738,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getProfiles,6,2,0,753,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setProfiles,9,2,1,761,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getPluginGroups,6,2,0,772,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setPluginGroups,9,2,1,781,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addPluginGroup,6,2,1,792,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addPluginGroups,6,2,1,801,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setRecursive,4,1,1,810,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,isProjectPresent,3,1,0,820,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setProjectPresent,4,1,1,825,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getUserSettingsFile,3,1,0,834,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setUserSettingsFile,4,1,1,839,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getProjectSettingsFile,3,1,0,846,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setProjectSettingsFile,4,1,1,851,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getGlobalSettingsFile,3,1,0,858,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setGlobalSettingsFile,4,1,1,863,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getUserToolchainsFile,3,1,0,870,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setUserToolchainsFile,4,1,1,875,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getGlobalToolchainsFile,3,1,0,882,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,setGlobalToolchainsFile,4,1,1,887,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addRemoteRepository,9,3,1,893,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getRemoteRepositories,6,2,0,906,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addPluginArtifactRepository,9,3,1,914,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getPluginArtifactRepositories,6,2,0,927,0,,
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getProjectBuildingRequest,16,2,0,936,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,addProfile,10,3,1,955,0,org.apache.maven.execution.DefaultMavenExecutionRequest,org.apache.maven.execution.DefaultMavenExecutionRequest
maven,org.apache.maven.execution,DefaultMavenExecutionRequest,getRepositoryCache,3,1,0,970,0,,
